scenario,load_source,load_seed,strategy,power_interface,health_seed,n_steps,hydrogen_g,fc_energy_kwh,hydrogen_g_per_fc_kwh,hydrogen_soc_corrected_g,sampled_damage_increment_pct,main_sampled_damage_increment_pct,recovery_sampled_damage_increment_pct,main_expected_continuous_damage_pct,main_sampled_continuous_damage_pct,main_discrete_damage_pct,expected_damage_increment_pct,main_expected_damage_increment_pct,recovery_expected_damage_increment_pct,performance_loss_sum,objective_total_sum,objective_degradation_increment_sum,main_performance_loss_sum,recovery_performance_loss_sum,main_hydrogen_g,recovery_hydrogen_g,battery_throughput_kwh,soc_final,soc_error,soc_metrics_applicable,fc_tracking_mae_kw,fc_tracking_rmse_kw,fc_tracking_bias_kw,fc_tracking_max_abs_kw,fc_tracking_within_tolerance_share,online_stack_count_mean,online_stack_count_max,online_step_range,total_switch_count,total_load_shift_count,constraint_violation_steps,safety_override_steps,planning_runtime_s,planning_runtime_mean_ms,planning_runtime_max_ms,planning_expanded_nodes,planning_feasible_candidates,max_power_balance_error_kw,clipped_points,clipped_share,soc_recovery_steps,health_changed_steps,final_damage_mean_pct,final_damage_range_pct,damage_increment_range_pct,aged_stack_index,aged_stack_current_share,main_aged_stack_current_share,stack_0_current_a_step,stack_1_current_a_step,stack_2_current_a_step,stack_0_final_damage_pct,stack_1_final_damage_pct,stack_2_final_damage_pct,stack_0_online_steps,stack_1_online_steps,stack_2_online_steps,stack_0_switch_count,stack_1_switch_count,stack_2_switch_count,stack_0_load_shift_count,stack_1_load_shift_count,stack_2_load_shift_count,stack_0_max_consecutive_online_steps,stack_1_max_consecutive_online_steps,stack_2_max_consecutive_online_steps,stack_0_max_consecutive_off_steps,stack_1_max_consecutive_off_steps,stack_2_max_consecutive_off_steps
zuo_slow_30s_seed_2028,zuo_slow_30s,2028,instant_health,fc_only,12028,120,88.97336819365657,1.6835350165770528,52.84913430227092,,0.004350659166666668,0.004350659166666668,0.0,0.00014882916666666664,0.0001488291666666668,0.004201829999999999,0.004350659166666668,0.004350659166666668,0.0,3.1804122696207027,33.30138787204087,0.6836540749987152,3.1804122696207027,0.0,88.97336819365657,0.0,,,,False,1.6696087642886397,2.211412390154772,0.36223913525536827,4.017566812255822,1.0,2.0,2,120,2,3,0,0,48.9644992002286,408.03749333523837,925.9994998574257,17192,2260,4.017566812255822,0,0.0,0,120,4.0544292496296315,6.545021754722221,0.0022524425000027826,2,0.0,0.0,35400.0,14700.0,0.0,0.9374010697222237,3.743463854722225,7.482422824444445,120,120,0,1,1,0,1,2,0,120,120,0,0,0,120
zuo_slow_30s_seed_2028,zuo_slow_30s,2028,beam_health,fc_only,12028,120,88.97336819365657,1.6835350165770528,52.84913430227092,,0.004350659166666668,0.004350659166666668,0.0,0.00014882916666666664,0.0001488291666666668,0.004201829999999999,0.004350659166666668,0.004350659166666668,0.0,3.1804122696207027,33.30138787204087,0.6836540749987152,3.1804122696207027,0.0,88.97336819365657,0.0,,,,False,1.6696087642886397,2.211412390154772,0.36223913525536827,4.017566812255822,1.0,2.0,2,120,2,3,0,0,97.806134699611,815.0511224967582,1493.9345000311732,34378,4610,4.017566812255822,0,0.0,0,120,4.0544292496296315,6.545021754722221,0.0022524425000027826,2,0.0,0.0,35400.0,14700.0,0.0,0.9374010697222237,3.743463854722225,7.482422824444445,120,120,0,1,1,0,1,2,0,120,120,0,0,0,120
zuo_fast_30s_seed_2028,zuo_fast_30s,2028,average,fc_only,12028,120,120.40707312434961,2.26236726068313,53.22171833762846,,0.00444802166666667,0.00444802166666667,0.0,0.0001868916666666667,0.00018689166666666687,0.00426113,0.00444802166666667,0.00444802166666667,0.0,6.679133687016246,53.92169495930688,0.6989534278846044,6.679133687016246,0.0,120.40707312434961,0.0,,,,False,3.4994713647066447,3.5407824906362286,0.5180877661343782,4.017564927564919,1.0,2.0,2,120,2,4,0,0,11.479210098972544,95.66008415810454,198.20430013351142,3864,276,4.017564927564919,0,0.0,0,120,4.054461703796291,6.54495020472222,0.002278254999980689,2,0.0,0.0,33900.0,33900.0,0.0,0.9374726197222247,3.743489667222203,7.482422824444445,120,120,0,1,1,0,2,2,0,120,120,0,0,0,120
zuo_fast_30s_seed_2028,zuo_fast_30s,2028,rotating,fc_only,12028,120,123.33733375348201,2.2807398924878624,54.07777281386698,,0.010547441666666667,0.010547441666666667,0.0,0.00019814166666666668,0.00019814166666666668,0.010349299999999999,0.010547441666666667,0.010547441666666667,0.0,18.88522615521068,49.44693677281809,1.6574043610390623,18.88522615521068,0.0,123.33733375348201,0.0,,,,False,2.1411499326422736,2.40119325574143,1.0692667202763488,3.3528836405036913,1.0,2.0,2,30,8,1,0,0,41.083865801105276,342.36554834254395,982.7817000914365,14168,904,3.3528836405036913,0,0.0,0,120,4.056494843796288,6.547465588055539,0.002268441666662735,2,0.31965442764578833,0.31965442764578833,25050.0,22200.0,22200.0,0.9393444030555569,3.743330137222211,7.486809991111096,90,60,90,3,2,3,1,0,0,60,60,60,30,30,30
zuo_fast_30s_seed_2028,zuo_fast_30s,2028,instant_health,fc_only,12028,120,123.33733375348201,2.2958731447847702,53.72131906923997,,0.004394496666666669,0.004394496666666669,0.0,0.00019266666666666672,0.0001926666666666669,0.00420183,0.004394496666666669,0.004394496666666669,0.0,6.057462330462381,47.53031381206099,0.6905426140372066,6.057462330462381,0.0,123.33733375348201,0.0,,,,False,2.494298508382007,2.9323062268811344,1.5232642891835633,4.017568594234348,1.0,2.0,2,120,2,3,0,0,48.55715169804171,404.64293081701425,711.9609999936074,17192,946,4.017568594234348,0,0.0,0,120,4.054443862129628,6.544997254722219,0.0022717799999907307,2,0.0,0.0,41400.0,28050.0,0.0,0.9374255697222258,3.743483192222213,7.482422824444445,120,120,0,1,1,0,1,2,0,120,120,0,0,0,120
zuo_fast_30s_seed_2028,zuo_fast_30s,2028,beam_health,fc_only,12028,120,123.33733375348201,2.2958731447847702,53.72131906923997,,0.004394496666666669,0.004394496666666669,0.0,0.00019266666666666672,0.0001926666666666669,0.00420183,0.004394496666666669,0.004394496666666669,0.0,6.057462330462381,47.53031381206099,0.6905426140372066,6.057462330462381,0.0,123.33733375348201,0.0,,,,False,2.494298508382007,2.9323062268811344,1.5232642891835633,4.017568594234348,1.0,2.0,2,120,2,3,0,0,98.68404819909483,822.3670683257903,1441.2291999906301,34626,1980,4.017568594234348,0,0.0,0,120,4.054443862129628,6.544997254722219,0.0022717799999907307,2,0.0,0.0,41400.0,28050.0,0.0,0.9374255697222258,3.743483192222213,7.482422824444445,120,120,0,1,1,0,1,2,0,120,120,0,0,0,120
empirical_1s_seed_2029,empirical_1s,2029,average,fc_only,12029,120,115.07932652592709,2.2022293054090065,52.255832870480354,,0.004154666666666669,0.004154666666666669,0.0,0.0001366666666666666,0.00013666666666666677,0.004018,0.004154666666666669,0.004154666666666669,0.0,5.446350789505518,47.3426215112571,0.6528561967551655,5.446350789505518,0.0,115.07932652592709,0.0,,,,False,2.7695956069430756,2.769595606943897,-2.7695956069430756,2.769599271186749,1.0,2.0,2,120,2,0,0,0,15.331199798267335,127.75999831889445,166.95429990068078,5208,332,2.769599271186749,0,0.0,0,120,4.054363918796291,6.545093304722222,0.0021279999999834764,2,0.0,0.0,32400.0,32400.0,0.0,0.9373295197222227,3.743339412222206,7.482422824444445,120,120,0,1,1,0,0,0,0,120,120,0,0,0,120
empirical_1s_seed_2029,empirical_1s,2029,rotating,fc_only,12029,120,120.4070731243497,2.2628544924425125,53.21025877999914,,0.006609265833333337,0.006609265833333337,0.0,0.00018917083333333336,0.00018917083333333347,0.006420095000000001,0.006609265833333337,0.006609265833333337,0.0,12.566445141335517,38.306057795593716,1.038567110548906,12.566445141335517,0.0,120.4070731243497,0.0,,,,False,0.9508399959378945,1.005704074029728,-0.9508399959378945,1.500522412864271,1.0,2.0,2,60,4,4,0,0,40.61508100037463,338.45900833645527,723.8839000929147,14056,888,1.500522412864271,0,0.0,0,120,4.0551821185185135,6.547221576388878,0.00010324416666795955,2,0.25,0.25,33900.0,16950.0,16950.0,0.9374726197222247,3.743379539722213,7.4846941961111035,120,60,60,1,2,1,2,1,1,120,60,60,0,60,60
empirical_1s_seed_2029,empirical_1s,2029,instant_health,fc_only,12029,120,120.4070731243497,2.2733926508022226,52.96360621288236,,0.0042036666666666715,0.0042036666666666715,0.0,0.00018566666666666666,0.00018566666666666658,0.004018,0.0042036666666666715,0.0042036666666666715,0.0,3.6337316747274193,33.465985474444906,0.6605559609498862,3.6337316747274193,0.0,120.4070731243497,0.0,,,,False,0.6346952451465858,0.6346952451527085,-0.6346952451465858,0.6347000338305264,1.0,2.0,2,120,2,0,0,0,65.81081989896484,548.4234991580404,753.3636998850852,23016,1392,0.6347000338305264,0,0.0,0,120,4.054380252129626,6.545044304722218,0.0021279999999834764,2,0.0,0.0,44400.0,23400.0,0.0,0.9373785197222269,3.743339412222206,7.482422824444445,120,120,0,1,1,0,0,0,0,120,120,0,0,0,120
empirical_1s_seed_2029,empirical_1s,2029,beam_health,fc_only,12029,120,120.4070731243497,2.2733926508022226,52.96360621288236,,0.0042036666666666715,0.0042036666666666715,0.0,0.00018566666666666666,0.00018566666666666658,0.004018,0.0042036666666666715,0.0042036666666666715,0.0,3.6337316747274193,33.465985474444906,0.6605559609498862,3.6337316747274193,0.0,120.4070731243497,0.0,,,,False,0.6346952451465858,0.6346952451527085,-0.6346952451465858,0.6347000338305264,1.0,2.0,2,120,2,0,0,0,131.43774489918724,1095.3145408265602,1478.5879000555724,45920,2876,0.6347000338305264,0,0.0,0,120,4.054380252129626,6.545044304722218,0.0021279999999834764,2,0.0,0.0,44400.0,23400.0,0.0,0.9373785197222269,3.743339412222206,7.482422824444445,120,120,0,1,1,0,0,0,0,120,120,0,0,0,120
zuo_slow_30s_seed_2029,zuo_slow_30s,2029,average,fc_only,12029,120,75.12122703775795,1.480189797452907,50.75107744089688,,0.004397796666666669,0.004397796666666669,0.0,0.0001366666666666666,0.0001366666666666668,0.004261129999999999,0.004397796666666669,0.004397796666666669,0.0,2.7005340997065597,35.041420281222514,0.6910611695850154,2.7005340997065597,0.0,75.12122703775795,0.0,,,,False,2.4003542982662447,2.65808898177537,-2.1776101228200386,3.193168404278719,1.0,2.0,2,120,2,4,0,0,11.731470397207886,97.76225331006572,182.60479997843504,3864,276,3.193168404278719,0,0.0,0,120,4.054444962129625,6.544974704722222,0.002252529999983377,2,0.0,0.0,21150.0,21150.0,0.0,0.9374481197222226,3.743463942222206,7.482422824444445,120,120,0,1,1,0,2,2,0,120,120,0,0,0,120
zuo_slow_30s_seed_2029,zuo_slow_30s,2029,rotating,fc_only,12029,120,79.64981164641713,1.51979597105851,52.40822660619537,,0.008521834999999998,0.008521834999999998,0.0,0.00013877500000000003,0.00013877499999999994,0.008383060000000001,0.008521834999999998,0.008521834999999998,0.0,6.910177979865111,28.20638038291179,1.339104489924996,6.910177979865111,0.0,79.64981164641713,0.0,,,,False,0.9894249146519533,1.2119084757599001,-0.9894249146519533,1.8255695514108297,1.0,2.0,2,30,6,4,0,0,41.9043533988297,349.2029449902475,744.8301000986248,13944,1944,1.8255695514108297,0,0.0,0,120,4.055819641574073,6.545342484722218,0.001806828333335897,2,0.2608695652173913,0.2608695652173913,19200.0,13950.0,11700.0,0.9393382363888896,3.7434399672222205,7.484680721111108,90,90,60,3,2,1,1,2,1,60,90,60,30,30,60
zuo_slow_30s_seed_2029,zuo_slow_30s,2029,instant_health,fc_only,12029,120,79.64981164641713,1.5260825614692202,52.19233458099089,,0.004337796666666669,0.004337796666666669,0.0,0.00013596666666666665,0.0001359666666666666,0.004201829999999999,0.004337796666666669,0.004337796666666669,0.0,1.5813236484007773,24.969844456075087,0.6816328868976008,1.5813236484007773,0.0,79.64981164641713,0.0,,,,False,0.8238910515096591,0.9776766625740797,-0.8008272023306511,1.3073729647148298,1.0,2.0,2,120,2,3,0,0,49.396513698855415,411.63761415712844,770.833499962464,17192,2420,1.3073729647148298,0,0.0,0,120,4.054424962129631,6.545021754722221,0.0022395800000043486,2,0.0,0.0,35400.0,9450.0,0.0,0.9374010697222237,3.7434509922222268,7.482422824444445,120,120,0,1,1,0,1,2,0,120,120,0,0,0,120
zuo_slow_30s_seed_2029,zuo_slow_30s,2029,beam_health,fc_only,12029,120,79.64981164641713,1.5260825614692202,52.19233458099089,,0.004337796666666669,0.004337796666666669,0.0,0.00013596666666666665,0.0001359666666666666,0.004201829999999999,0.004337796666666669,0.004337796666666669,0.0,1.5813236484007773,24.969844456075087,0.6816328868976008,1.5813236484007773,0.0,79.64981164641713,0.0,,,,False,0.8238910515096591,0.9776766625740797,-0.8008272023306511,1.3073729647148298,1.0,2.0,2,120,2,3,0,0,97.72145780059509,814.3454816716257,1380.4172000382096,34266,4896,1.3073729647148298,0,0.0,0,120,4.054424962129631,6.545021754722221,0.0022395800000043486,2,0.0,0.0,35400.0,9450.0,0.0,0.9374010697222237,3.7434509922222268,7.482422824444445,120,120,0,1,1,0,1,2,0,120,120,0,0,0,120
zuo_fast_30s_seed_2029,zuo_fast_30s,2029,average,fc_only,12029,120,91.1044668330256,1.7705380348567865,51.455808934595844,,0.004519361666666669,0.004519361666666669,0.0,0.0001366666666666666,0.00013666666666666683,0.004382695,0.004519361666666669,0.004519361666666669,0.0,3.7599496709377034,38.248210430362946,0.7101636559999405,3.7599496709377034,0.0,91.1044668330256,0.0,,,,False,2.2944670202779283,2.536543427777822,-2.071722346855311,3.193167996448473,1.0,2.0,2,120,2,6,0,0,9.974473401205614,83.12061167671345,214.12739995867014,3192,248,3.193167996448473,0,0.0,0,120,4.054485483796291,6.544915404722222,0.0023147949999833273,2,0.0,0.0,25650.0,25650.0,0.0,0.9375074197222226,3.7435262072222057,7.482422824444445,120,120,0,1,1,0,3,3,0,120,120,0,0,0,120
zuo_fast_30s_seed_2029,zuo_fast_30s,2029,rotating,fc_only,12029,120,95.36666411176367,1.8115394062027033,52.64399095334532,,0.006636061666666667,0.006636061666666667,0.0,0.00015666666666666666,0.00015666666666666645,0.006479395000000001,0.006636061666666667,0.006636061666666667,0.0,8.261860999721648,30.76892481281527,1.0427777554074311,8.261860999721648,0.0,95.36666411176367,0.0,,,,False,0.841681206477814,0.9252894674118267,-0.841681206477814,1.4622301070590495,1.0,2.0,2,60,4,5,0,0,41.37707000179216,344.8089166816014,781.1096999794245,13944,1608,1.4622301070590495,0,0.0,0,120,4.05519105046296,6.54715496805555,0.00010263166667101586,2,0.25977653631284914,0.25977653631284914,25800.0,13950.0,13950.0,0.9375257530555574,3.7433666772222143,7.484680721111108,120,60,60,1,2,1,3,1,1,120,60,60,0,60,60
zuo_fast_30s_seed_2029,zuo_fast_30s,2029,instant_health,fc_only,12029,120,95.36666411176367,1.818506720431849,52.442294020841736,,0.00447808666666667,0.00447808666666667,0.0,0.00015469166666666663,0.00015469166666666657,0.004323395,0.00447808666666667,0.00447808666666667,0.0,2.355988311498816,27.62040440167074,0.7036777832012229,2.355988311498816,0.0,95.36666411176367,0.0,,,,False,0.6557259860677849,0.7932594589739594,-0.6326617796034433,1.3073724332298369,1.0,2.0,2,120,2,5,0,0,40.49406870128587,337.4505725107156,790.6506001017988,14168,1622,1.3073724332298369,0,0.0,0,120,4.054471725462962,6.54495020472222,0.002308319999993813,2,0.0,0.0,38400.0,15300.0,0.0,0.9374726197222247,3.7435197322222162,7.482422824444445,120,120,0,1,1,0,2,3,0,120,120,0,0,0,120
zuo_fast_30s_seed_2029,zuo_fast_30s,2029,beam_health,fc_only,12029,120,95.36666411176367,1.818506720431849,52.442294020841736,,0.00447808666666667,0.00447808666666667,0.0,0.00015469166666666663,0.00015469166666666657,0.004323395,0.00447808666666667,0.00447808666666667,0.0,2.355988311498816,27.62040440167074,0.7036777832012229,2.355988311498816,0.0,95.36666411176367,0.0,,,,False,0.6557259860677849,0.7932594589739594,-0.6326617796034433,1.3073724332298369,1.0,2.0,2,120,2,5,0,0,80.93831030000001,674.4859191666668,1422.9576999787241,28204,3310,1.3073724332298369,0,0.0,0,120,4.054471725462962,6.54495020472222,0.002308319999993813,2,0.0,0.0,38400.0,15300.0,0.0,0.9374726197222247,3.7435197322222162,7.482422824444445,120,120,0,1,1,0,2,3,0,120,120,0,0,0,120
empirical_1s_seed_2030,empirical_1s,2030,average,fc_only,12030,120,56.47411394327902,1.1401727580144214,49.53119037997987,,0.004640926666666669,0.004640926666666669,0.0,0.0001366666666666666,0.00013666666666666683,0.0045042599999999995,0.004640926666666669,0.004640926666666669,0.0,1.4973147710633326,32.818904766834265,0.7292661424148654,1.4973147710633326,0.0,56.47411394327902,0.0,,,,False,2.735221415550998,2.9206187935491226,-2.58672618793996,3.1931731654442075,1.0,2.0,2,120,2,8,0,1,10.110806800192222,84.25672333493519,192.3062999267131,3193,248,3.1931731654442075,0,0.0,0,120,4.054526005462958,6.544856104722222,0.0023770599999832775,2,0.0,0.0,15900.0,15900.0,0.0,0.9375667197222226,3.7435884722222057,7.482422824444445,120,120,0,1,1,0,4,4,0,120,120,0,0,0,120
empirical_1s_seed_2030,empirical_1s,2030,rotating,fc_only,12030,120,62.0682478716227,1.1973771916714733,51.836838302372215,,0.008635524444444445,0.008635524444444445,0.0,0.00012200444444444447,0.00012200444444444471,0.00851352,0.008635524444444445,0.008635524444444445,0.0,5.271236000207978,25.628093298909427,1.3569694269382846,5.271236000207978,0.0,62.0682478716227,0.0,,,,False,1.2556224726097145,1.351859466150668,-0.8705931782284064,1.8255873736971608,1.0,2.0,2,30,6,6,0,0,21.472368099959567,178.93640083299638,698.039700044319,7088,1164,1.8255873736971608,0,0.0,0,120,4.055857538055553,6.545497470833325,0.0016225005555643435,2,0.263519313304721,0.263519313304721,16200.0,9540.0,9210.0,0.9392561863888891,3.7435627705555565,7.484753657222214,60,90,90,3,1,2,0,4,2,30,90,90,60,30,30
empirical_1s_seed_2030,empirical_1s,2030,instant_health,fc_only,12030,120,62.0682478716227,1.202639629389557,51.61001380199626,,0.004503980833333336,0.004503980833333336,0.0,0.00011832083333333332,0.00011832083333333348,0.0043856599999999996,0.004503980833333336,0.004503980833333336,0.0,0.8105089294102972,22.954327691732097,0.7077467419226956,0.8105089294102972,0.0,62.0682478716227,0.0,,,,False,1.139389922880414,1.2447406050336127,-0.7127200466858956,1.6451784122792361,1.0,2.0,2,120,2,6,0,0,32.000459199771285,266.6704933314274,670.5823999363929,11184,1790,1.6451784122792361,0,0.0,0,120,4.054480356851856,6.544974704722222,0.00235871416667921,2,0.0,0.0,30750.0,4200.0,0.0,0.9374481197222226,3.7435701263889016,7.482422824444445,120,120,0,1,1,0,2,4,0,120,120,0,0,0,120
empirical_1s_seed_2030,empirical_1s,2030,beam_health,fc_only,12030,120,62.0682478716227,1.202639629389557,51.61001380199626,,0.004503980833333336,0.004503980833333336,0.0,0.00011832083333333332,0.00011832083333333348,0.0043856599999999996,0.004503980833333336,0.004503980833333336,0.0,0.8105089294102972,22.954327691732097,0.7077467419226956,0.8105089294102972,0.0,62.0682478716227,0.0,,,,False,1.139389922880414,1.2447406050336127,-0.7127200466858956,1.6451784122792361,1.0,2.0,2,120,2,6,0,0,64.14001879910938,534.5001566592449,1313.317900057882,22493,3660,1.6451784122792361,0,0.0,0,120,4.054480356851856,6.544974704722222,0.00235871416667921,2,0.0,0.0,30750.0,4200.0,0.0,0.9374481197222226,3.7435701263889016,7.482422824444445,120,120,0,1,1,0,2,4,0,120,120,0,0,0,120
zuo_slow_30s_seed_2030,zuo_slow_30s,2030,average,fc_only,12030,120,99.09608673065942,1.9118807203259227,51.831730754503496,,0.004276231666666669,0.004276231666666669,0.0,0.0001366666666666666,0.00013666666666666677,0.0041395649999999996,0.004276231666666669,0.004276231666666669,0.0,4.38722992998804,44.17486066776477,0.6719586831700904,4.38722992998804,0.0,99.09608673065942,0.0,,,,False,2.8754938132839287,2.8813370502309406,-2.8754938132839287,3.193166137584811,1.0,2.0,2,120,2,2,0,0,13.75319309765473,114.60994248045608,177.39059985615313,4536,304,3.193166137584811,0,0.0,0,120,4.054404440462958,6.545034004722222,0.0021902649999834267,2,0.0,0.0,27900.0,27900.0,0.0,0.9373888197222227,3.743401677222206,7.482422824444445,120,120,0,1,1,0,1,1,0,120,120,0,0,0,120
zuo_slow_30s_seed_2030,zuo_slow_30s,2030,rotating,fc_only,12030,120,104.69022065900313,1.9704252761691534,53.130774318191335,,0.008684800833333336,0.008684800833333336,0.0,0.00017097083333333335,0.00017097083333333343,0.00851383,0.008684800833333336,0.008684800833333336,0.0,11.796067328569626,36.05902408604301,1.3647126223426076,11.796067328569626,0.0,104.69022065900313,0.0,,,,False,1.1191571379870089,1.1569083331416374,-1.1191571379870089,1.5009864461894722,1.0,2.0,2,90,6,3,0,0,40.70752969989553,339.22941416579613,696.3336998596787,14056,1224,1.5009864461894722,0,0.0,0,120,4.055873963518514,6.549401376388877,0.002350559166660826,2,0.2875318066157761,0.2875318066157761,30900.0,11100.0,16950.0,0.9374603697222237,3.743299774722217,7.4868617461111,120,30,90,1,2,3,2,0,1,120,30,60,0,60,30
zuo_slow_30s_seed_2030,zuo_slow_30s,2030,instant_health,fc_only,12030,120,104.69022065900313,1.9809682321678375,52.84800581806264,,0.004306506666666671,0.004306506666666671,0.0,0.00016694166666666668,0.00016694166666666684,0.0041395649999999996,0.004306506666666671,0.004306506666666671,0.0,2.8592871234661406,30.85452971734032,0.6767160374761142,2.8592871234661406,0.0,104.69022065900313,0.0,,,,False,0.8028684580264763,0.854071512642123,-0.8028684580264763,1.3073696201747822,1.0,2.0,2,120,2,2,0,0,56.896092999959365,474.1341083329947,782.8049000818282,19992,1560,1.3073696201747822,0,0.0,0,120,4.054414532129629,6.544997254722219,0.0021837899999934685,2,0.0,0.0,41400.0,17550.0,0.0,0.9374255697222258,3.743395202222216,7.482422824444445,120,120,0,1,1,0,1,1,0,120,120,0,0,0,120
zuo_slow_30s_seed_2030,zuo_slow_30s,2030,beam_health,fc_only,12030,120,104.69022065900313,1.9809682321678375,52.84800581806264,,0.004306506666666671,0.004306506666666671,0.0,0.00016694166666666668,0.00016694166666666684,0.0041395649999999996,0.004306506666666671,0.004306506666666671,0.0,2.8592871234661406,30.85452971734032,0.6767160374761142,2.8592871234661406,0.0,104.69022065900313,0.0,,,,False,0.8028684580264763,0.854071512642123,-0.8028684580264763,1.3073696201747822,1.0,2.0,2,120,2,2,0,0,112.2078923995141,935.0657699959509,1417.377500096336,39858,3198,1.3073696201747822,0,0.0,0,120,4.054414532129629,6.544997254722219,0.0021837899999934685,2,0.0,0.0,41400.0,17550.0,0.0,0.9374255697222258,3.743395202222216,7.482422824444445,120,120,0,1,1,0,1,1,0,120,120,0,0,0,120
zuo_fast_30s_seed_2030,zuo_fast_30s,2030,average,fc_only,12030,120,101.75996002987073,1.9457813958039758,52.29773511521556,,0.00454447416666667,0.00454447416666667,0.0,0.0001617791666666666,0.0001617791666666668,0.004382695,0.00454447416666667,0.00454447416666667,0.0,4.905824609085645,43.11140789236229,0.7141097851497349,4.905824609085645,0.0,101.75996002987073,0.0,,,,False,2.6064596540679945,2.924313576008039,-0.3749288340886032,4.0175804139121425,1.0,2.0,2,120,2,6,0,0,9.43626350024715,78.63552916872625,169.1458998247981,3192,248,4.0175804139121425,0,0.0,0,120,4.054493854629624,6.544903154722221,0.0023276574999822053,2,0.0,0.0,28650.0,28650.0,0.0,0.9375196697222237,3.7435390697222046,7.482422824444445,120,120,0,1,1,0,3,3,0,120,120,0,0,0,120
zuo_fast_30s_seed_2030,zuo_fast_30s,2030,rotating,fc_only,12030,120,104.69022065900313,1.9594618257519691,53.4280480911267,,0.008501420833333335,0.008501420833333335,0.0,0.00017469583333333332,0.00017469583333333343,0.008326725,0.008501420833333335,0.008501420833333335,0.0,17.93912363061792,40.171781663235535,1.3358966476889742,17.93912363061792,0.0,104.69022065900313,0.0,,,,False,1.498718822284973,1.8462309101721783,0.03548406435119566,3.0684110912031173,1.0,2.0,2,60,6,3,0,0,42.0080636984203,350.0671974868358,887.8244999796152,14168,1462,3.0684110912031173,0,0.0,0,120,4.055812836851843,6.545546598055539,0.0017852058333431842,2,0.43765903307888043,0.43765903307888043,16200.0,16950.0,25800.0,0.9392561863888891,3.7433795397222127,7.484802784444428,60,60,120,3,2,1,0,1,2,30,60,120,60,30,0
zuo_fast_30s_seed_2030,zuo_fast_30s,2030,instant_health,fc_only,12030,120,104.69022065900313,1.9759592620889868,52.98197319529983,,0.004490949166666669,0.004490949166666669,0.0,0.00016755416666666662,0.00016755416666666678,0.004323395,0.004490949166666669,0.004490949166666669,0.0,3.9550035688428276,35.95272055500317,0.7056989713023373,3.9550035688428276,0.0,104.69022065900313,0.0,,,,False,1.501444105501079,2.136301043995001,0.5304071544617263,4.017581307583171,1.0,2.0,2,120,2,5,0,0,40.7299835011363,339.41652917613584,870.7880999427289,14168,1462,4.017581307583171,0,0.0,0,120,4.054476012962962,6.54495020472222,0.002321182499992247,2,0.0,0.0,38400.0,20550.0,0.0,0.9374726197222247,3.7435325947222147,7.482422824444445,120,120,0,1,1,0,2,3,0,120,120,0,0,0,120
zuo_fast_30s_seed_2030,zuo_fast_30s,2030,beam_health,fc_only,12030,120,104.69022065900313,1.9759592620889868,52.98197319529983,,0.004490949166666669,0.004490949166666669,0.0,0.00016755416666666662,0.00016755416666666678,0.004323395,0.004490949166666669,0.004490949166666669,0.0,3.9550035688428276,35.95272055500317,0.7056989713023373,3.9550035688428276,0.0,104.69022065900313,0.0,,,,False,1.501444105501079,2.136301043995001,0.5304071544617263,4.017581307583171,1.0,2.0,2,120,2,5,0,0,80.31990719866008,669.332559988834,1480.3430000320077,28340,2965,4.017581307583171,0,0.0,0,120,4.054476012962962,6.54495020472222,0.002321182499992247,2,0.0,0.0,38400.0,20550.0,0.0,0.9374726197222247,3.7435325947222147,7.482422824444445,120,120,0,1,1,0,2,3,0,120,120,0,0,0,120
empirical_1s_seed_2031,empirical_1s,2031,average,fc_only,12031,120,65.79767049051847,1.3140125860210567,50.07385103498855,,0.004884056666666669,0.004884056666666669,0.0,0.0001366666666666666,0.00013666666666666683,0.004747389999999999,0.004884056666666669,0.004884056666666669,0.0,2.001457872444276,29.61443594947967,0.7674711152447152,2.001457872444276,0.0,65.79767049051847,0.0,,,,False,1.9338142029898289,2.3693844749936157,-1.5254565493313583,3.193176067799115,1.0,2.0,2,120,2,12,0,5,9.383380698505789,78.1948391542149,198.3827999792993,3053,242,3.193176067799115,0,0.0,0,120,4.054607048796291,6.544737504722223,0.002501589999983178,2,0.0,0.0,18525.0,18525.0,0.0,0.9376853197222226,3.7437130022222056,7.482422824444445,120,120,0,1,1,0,6,6,0,120,120,0,0,0,120
empirical_1s_seed_2031,empirical_1s,2031,rotating,fc_only,12031,120,68.90552267293165,1.3223268879528831,52.10929559150497,,0.008766113888888889,0.008766113888888889,0.0,0.00012806388888888886,0.00012806388888888913,0.00863805,0.008766113888888889,0.008766113888888889,0.0,5.8124269606407655,27.48562175751129,1.377489996908528,5.8124269606407655,0.0,68.90552267293165,0.0,,,,False,1.276027491376572,1.778272123322584,-1.276027491376572,4.969697107538501,1.0,2.0,2,19,6,8,0,3,21.131730800727382,176.09775667272817,701.8677999731153,7059,1202,4.969697107538501,0,0.0,0,120,4.055901067870369,6.545501849722213,0.0018621477777751583,2,0.2860824742268041,0.2860824742268041,20170.0,7530.0,11100.0,0.9393849808333339,3.7434313922222255,7.484886830555547,71,79,90,3,1,2,2,2,4,41,79,90,49,41,30
